GSE233233_UP_Gene_Name_leaf_Salt.stress_vs_control,GSE152620_UP_Gene_Name_leaf_Salt.stress_vs_control,GSE148353_UP_Gene_Name_leaf_Salt.stress_vs_control,3_GSE106149_Up_Gene_Name_ROOT_WT,7_GSE106149_Up_Gene_Name_Leaflet_WT,1_GSE16401_Up_Gene_Name_MoneyMaker_Whole_Plant
Solyc06g071810,Solyc06g036120.3,Solyc03g005470.3,Solyc02g089460,Solyc03g093340.2,Solyc01g100010.3
Solyc06g072130.3,Solyc06g071890.3,Solyc04g049450.3,Solyc03g082550.2,Solyc08g079430.2,Solyc05g047680.3
Solyc01g090740.3,Solyc11g005340.3,Solyc12g011000.2,Solyc05g046290.2,XM_004251350,Solyc12g006370.2
Solyc02g083460.3,Solyc02g093525,Solyc09g011310.3,Solyc04g079760.2,Solyc01g111350.2,Solyc01g086680.3
Solyc09g064820,Solyc10g006170.4,Solyc03g097180.3,Solyc03g098740,Solyc05g009630.2,Solyc02g090980
Solyc11g072660.2,Solyc10g079830.3,Solyc12g014420.2,Solyc09g008780.2,Solyc07g008560.2,Solyc04g025650.3
Solyc02g064680.3,Solyc10g050460,Solyc09g098150.3,Solyc12g013620,Solyc02g087110.2,Solyc03g117675
Solyc04g063380.3,Solyc06g069430.3,Solyc08g075370.3,Solyc04g054950.2,Solyc07g055720.2,Solyc06g072670.3
Solyc02g064770.3,Solyc04g053130.4,Solyc07g063410.3,Solyc03g097620,Solyc01g049880.2,Solyc08g006470.3
Solyc12g014100.2,Solyc05g050550.4,Solyc12g088190.2,Solyc05g006980.2,Solyc08g065260.2,Solyc10g076660.2
Solyc06g062670.3,Solyc03g112540.4,Solyc09g083050.3,Solyc05g012180.2,Solyc06g053220.2,Solyc10g076670.2
Solyc07g053050,Solyc01g058280.4,Solyc01g106000.3,Solyc08g080650,Solyc07g066360,Solyc02g092710.3
Solyc01g095140.3,Solyc06g150128,Solyc02g090310,Solyc06g076140.2,Solyc01g106000.2,Solyc02g092715
Solyc08g067630.3,Solyc09g082550.3,Solyc04g080850.3,Solyc01g008420.2,Solyc07g041900.2,Solyc03g098100.3
Solyc10g078590.2,Solyc01g006555,Solyc01g087180.3,Solyc06g076520,Solyc03g005450.2,Solyc10g076600.2
Solyc03g112340,Solyc11g066510.3,Solyc02g063410.3,Solyc01g008620.2,Solyc03g043740.2,Solyc01g107390.3
Solyc06g076130.3,Solyc05g005510.3,Solyc04g071770.3,Solyc02g092880.2,Solyc06g005680.2,Solyc06g060910.2
Solyc12g056650.2,Solyc11g006270.2,Solyc01g107170.2,Solyc05g014300,Solyc07g024000.2,Solyc09g082240.3
Solyc06g066600.3,Solyc08g078840.3,Solyc02g077330.3,Solyc01g006530,Solyc11g021360,Solyc09g082250.2
Solyc08g008370.3,Solyc12g088300.2,Solyc03g097070.3,Solyc07g054780,Solyc08g067160.2,Solyc08g079480.3
Solyc08g006980.3,Solyc09g008270.3,Solyc05g053940.3,Solyc09g010800.2,Solyc04g006970.2,Solyc11g008260.2
Solyc07g063470,Solyc04g080540.2,Solyc06g053790.3,Solyc04g071070.2,Solyc12g014100,Solyc06g067980.3
Solyc03g116390.3,Solyc01g010185,Solyc02g081170.3,Solyc04g054990.2,Solyc08g076730.2,Solyc09g089930.2
TAS14,Solyc06g008010.3,Solyc09g011660.3,Solyc11g066250,Solyc02g067690.2,Solyc12g009000
Solyc06g067980.3,Solyc01g081040.4,Solyc01g109120.3,Solyc11g007180,Solyc03g113420.2,Solyc01g090300.3
CYP707A2,Solyc05g007770.3,Solyc07g063620.3,Solyc09g064820,Solyc02g077880.2,Solyc05g041200.3
Solyc01g057000.3,Solyc08g081370,Solyc02g093680.3,Solyc02g079500.2,Solyc08g065870.2,Solyc03g117870.3
Solyc06g005170.3,Solyc03g150104,Solyc03g115920.3,Solyc05g006860.2,XM_004233255,Solyc06g054630.2
Solyc04g076820,Solyc06g050840.3,Solyc09g009130.3,Solyc08g068280,Solyc09g092260.2,Solyc09g011870.2
Solyc09g098070.3,Solyc06g011560.3,Solyc02g080130.3,Solyc08g008610.2,Solyc02g084850.2,Solyc02g089610.2
Solyc07g053220.2,Solyc09g063150.3,Solyc07g054300.3,Solyc01g097270.2,Solyc11g072830,Solyc01g006050.2
Solyc03g122340.3,Solyc06g062430.3,Solyc10g005040.3,Solyc10g079860,Solyc07g055050.2,Solyc06g066600.3
Solyc01g107090.2,Solyc09g092260.4,Solyc03g117590.3,Solyc07g063410.2,Solyc01g109660.2,Solyc07g055710.3
Solyc02g094000,Solyc11g066070.2,Solyc04g005860.3,Solyc01g106920.2,Solyc02g079550,Solyc07g017610.3
Solyc03g116890.3,Solyc08g078820.3,Solyc11g013110.2,Solyc02g032950.2,Solyc08g077490,Solyc07g048060.2
Solyc10g081170.2,Solyc06g073700.3,Solyc01g067730.3,Solyc11g071470,Solyc03g112210,ACS3
Solyc04g071030,Solyc03g082600.4,Solyc12g005910.2,Solyc02g070110,Solyc04g008730.2,Solyc08g075540.3
Solyc04g077980,Solyc01g099730.3,Solyc07g054220,Solyc03g043880.2,Solyc04g071140.2,Solyc02g094000
Solyc02g083280.3,Solyc03g115410.3,Solyc04g078840.3,Solyc01g081600.2,Solyc08g063090.2,Solyc07g049200.3
Solyc08g077210.3,Solyc02g083260.3,Solyc02g065380.3,Solyc05g041540.2,Solyc01g006670.2,Solyc06g066680.3
Solyc06g007180.3,Solyc05g051545,Solyc10g081440.2,Solyc01g096730.2,Solyc03g111310.2,Solyc01g107830.3
Solyc07g008140.3,Solyc03g118880.3,Solyc06g066600.3,Solyc09g090790.2,Solyc01g079470.2,Solyc03g122340.3
Solyc10g080670.2,Solyc03g063730.4,Solyc09g008350.3,XM_004230762,Solyc10g075110,Solyc08g062340.3
Solyc09g092110.3,Solyc09g083280.3,Solyc10g083210.2,Solyc07g056570,Solyc03g026000.2,Solyc01g095930.3
Solyc06g066680.3,Solyc03g120240.3,Solyc09g075140.3,Solyc06g019170.2,Solyc04g010250.2,Solyc09g014990.3
Solyc08g080540.3,Solyc06g009050.3,Solyc02g091100.3,Solyc08g068730,Solyc06g072130.2,Solyc01g095140.3
Solyc08g068690,Solyc07g005710.3,Solyc10g083690.3,Solyc04g007790.2,Solyc09g090980.2,Solyc09g075890.3
Solyc02g094030.3,Solyc03g044740.4,Solyc12g098900.2,Solyc09g075820.2,XM_004240419,Solyc02g076850.2
Solyc03g097120.3,Solyc07g054270.3,Solyc03g119810,Solyc04g071610.2,Solyc08g078870,Solyc10g080900.2
Solyc03g113390.3,Solyc08g077540.2,Solyc07g008280.3,Solyc02g077370,Solyc11g066330,Solyc01g100460.3
Solyc03g117980.3,Solyc01g057570.3,Solyc11g069700.2,Solyc10g085140,Solyc05g015150.2,Solyc08g008087
Solyc03g118810,Solyc12g088190.2,Solyc02g093050.3,Solyc11g069330,Solyc08g013900.2,Solyc05g005290.3
Solyc01g106000.3,Solyc01g106100.2,Solyc09g097850,XM_004236739,Solyc05g055540,Solyc02g092860.3
Solyc11g005380.2,Solyc01g005930.3,Solyc01g100320.3,Solyc01g099620.2,Solyc11g067130,Solyc06g072330.3
Solyc01g096340.3,Solyc03g118120.3,Solyc11g065070.2,Solyc06g050130.2,Solyc03g114580.2,Solyc06g072335
Solyc07g024000.3,Solyc04g082740.4,Solyc01g067710.3,Solyc02g070090,Solyc12g006440,PTI5
Solyc02g090820.3,Solyc11g030550.3,Solyc06g084320,Solyc01g106610.2,Solyc05g010590.2,Solyc05g006980.3
Solyc01g109920.2,Solyc10g076300.2,Solyc04g073950,Solyc09g089580.2,Solyc06g076850.2,Solyc02g093710
Solyc01g087240.3,Solyc01g091770.4,Solyc01g100460.3,Solyc01g068380.2,Solyc12g095910,Solyc06g073080.3
Solyc02g088090,Solyc11g069040.3,Solyc02g069580.3,Solyc09g091000.2,Solyc05g014260.2,Solyc03g117680.3
Solyc08g075370.3,Solyc10g051020.2,Solyc01g079610.3,Solyc04g040180.2,Solyc12g008560,Solyc06g076300.3
Solyc02g089090.3,Solyc05g026570.3,Solyc03g098740,Solyc02g082690.2,Solyc04g079640.2,Solyc05g052980.3
Solyc06g050810.3,Solyc01g108390.3,Solyc06g073840.3,Solyc06g048860,Solyc08g077500.2,Solyc09g015770.3
Solyc05g052980.3,Solyc01g087090.3,Solyc04g007980.3,Solyc01g006150.2,Solyc02g068760.2,Solyc09g011550.3
Solyc03g119930,Solyc10g081840.3,Solyc03g115370.3,Solyc01g098120.2,XM_004249250,Solyc06g076400.3
Solyc03g083480.3,Solyc08g081455,Solyc04g072640.3,Solyc08g083110.2,Solyc04g007980.2,Solyc06g066540
Solyc01g088760.3,Solyc04g014500.3,Solyc01g005560.3,Solyc06g060590.2,Solyc02g086880.2,Solyc06g007180.3
Solyc06g053980.3,Solyc11g150122,Solyc01g080640.3,Solyc10g075100,Solyc03g113460,Solyc04g071030
Solyc11g012510.2,Solyc08g007160.3,Solyc09g075830.3,Solyc04g078290.2,XR_182839,Solyc01g058260.3
Solyc08g078060.3,Solyc01g100410.3,Solyc09g075820.3,Solyc02g065090.2,Solyc02g077420.2,Solyc12g013620.2
Solyc06g053220.3,Solyc06g005310.3,Solyc04g064870.3,Solyc06g076550.2,Solyc11g072470,Solyc11g072630.2
Solyc01g010480.3,Solyc06g068750.3,Solyc12g009990.2,Solyc02g084980.2,Solyc08g075280.2,Solyc12g019740.2
NCED1,Solyc04g018080.4,Solyc01g094010.3,Solyc01g096510.2,XR_183132,Solyc01g107780.3
Solyc02g083400.3,Solyc02g068200,Solyc09g010230.2,Solyc01g087240.2,Solyc01g100000.2,Solyc04g082970.3
Solyc03g013440.3,Solyc04g076580.4,Solyc01g111520.3,Solyc02g070020,XM_004243551,Solyc10g081570.2
Solyc08g078510.3,Solyc11g006920.2,Solyc10g055410.2,Solyc09g074290,Solyc11g056650,Solyc06g034040
Solyc01g086960.3,Solyc09g065390,Solyc04g077050.3,Solyc06g082240.2,Solyc05g013560.2,Solyc12g017850.2
Solyc03g096670.3,Solyc03g097240.3,Solyc04g081970.3,Solyc07g007550.2,Solyc11g066360,Solyc10g017960.2
Solyc08g077900.3,Solyc02g091930.3,Solyc12g006540.2,Solyc05g006310,XM_004236540,Solyc07g063550.3
Solyc03g025970.3,Solyc06g054380.4,Solyc06g060230.3,Solyc01g106500.2,Solyc06g005970.2,Solyc11g042580
Solyc02g069580.3,Solyc02g084950.3,Solyc02g083400.3,Solyc06g010010,Solyc01g096100.2,Solyc04g081530
Solyc04g078550.3,Solyc02g065180.3,Solyc01g095490.3,XM_004247879,Solyc04g081900.2,Solyc10g086280.2
Solyc01g108250.3,Solyc07g007260.4,Solyc06g069470.3,Solyc06g033860,Solyc01g106060.2,Solyc06g071540.3
Solyc06g049020,Solyc03g071710,Solyc01g104740.3,Solyc06g008620,Solyc06g083650.2,Solyc04g081900.3
Solyc01g108910.3,Solyc07g056490.4,Solyc04g081960,Solyc06g065670.2,Solyc03g083770,Solyc02g094010.2
Solyc05g050220.3,Solyc07g065820.3,Solyc01g104650.3,Solyc08g078650.2,XM_004251379,Solyc09g075140.3
Solyc08g082440.3,Solyc12g010550,Solyc03g097820.2,Solyc01g080480.2,Solyc12g096670,Solyc02g084430.3
Solyc04g007580,Solyc07g064960.2,Solyc10g083460,Solyc06g060680,Solyc04g080700.2,Solyc04g012140
Solyc10g055760.2,Solyc07g052913,Solyc03g116390.3,Solyc09g090970.2,Solyc03g032090,Solyc06g076670.3
Solyc03g083420.3,Solyc04g078195,Solyc02g068100.3,Solyc01g005500.2,Solyc01g095270.2,Solyc03g115920.3
Solyc01g109110.3,Solyc03g058930.4,Solyc06g075650.3,XM_004231312,Solyc08g083130.2,Solyc03g098240.3
Solyc05g056480.3,Solyc04g024430.3,Solyc10g006480.2,Solyc02g086530.2,Solyc09g014770.2,Solyc04g080790.3
Solyc03g114160,Solyc02g071100.3,Solyc03g025320.3,Solyc03g112030,Solyc11g067110,Solyc09g091030.3
Solyc03g123370.3,Solyc06g071370,Solyc11g006720.2,Solyc10g055800,Solyc08g082940.2,Solyc06g074620.3
Solyc09g011860.3,Solyc06g051260.4,Solyc10g075070.2,Solyc03g121940.2,Solyc11g068950,Solyc07g053525
Solyc02g091390.3,Solyc09g014500.3,Solyc03g078490.3,Solyc02g090490.2,Solyc03g098740,Solyc07g065250.3
Solyc02g068200,Solyc05g014370.3,Solyc02g062250.3,Solyc02g077710,Solyc03g098780,Solyc09g089610.3
Solyc01g100200.3,Solyc03g078380,Solyc10g009190,Solyc03g006700.2,Solyc04g040130,Solyc08g077440.3
Solyc03g007960.3,Solyc07g006950.3,Solyc05g055770.3,Solyc06g076760,Solyc04g074920.2,WRKY70
Solyc02g014860.3,Solyc04g049330.3,Solyc01g080220.3,Solyc12g088190,Solyc02g071820.2,Solyc01g095460.3
Solyc05g054350.3,Solyc04g080310,Solyc07g045240.3,Solyc11g066700,XM_004237000,Solyc05g008220.3
Solyc06g068160.3,Solyc12g044930.3,Solyc04g071880.3,Solyc07g054240.2,Solyc01g087680.2,Solyc05g055870.3
Solyc09g008350.3,Solyc07g006370,Solyc09g064820,Solyc10g009410,Solyc12g040690,Solyc09g011470.3
Solyc02g071970,Solyc02g091360,Solyc07g017610.3,Solyc08g079870,Solyc07g064160.2,Solyc02g085610.3
Solyc01g102290.3,Solyc04g079210.3,Solyc01g109170.3,Solyc01g065980.2,Solyc08g080380.2,Solyc06g009040.3
Solyc02g086880.3,Solyc11g007860,Solyc01g094370.3,Solyc11g007950,Solyc04g005790.2,Solyc06g069690.3
Solyc11g069180.2,Solyc03g005970.4,Solyc10g075100.2,Solyc09g010210.2,Solyc03g013440.2,Solyc06g069693
Solyc03g093800,Solyc06g005850.3,Solyc10g080930.2,Solyc04g082030,Solyc01g108100.2,Solyc08g006330.3
Solyc03g093540,Solyc10g005040.4,Solyc07g008320.3,Solyc03g098100.2,Solyc11g005560,Solyc06g082080.3
Solyc03g032150.3,Solyc01g111640.3,Solyc03g116700.3,Solyc02g067490.2,Solyc02g090390.2,Solyc03g094120.3
Solyc03g025430,Solyc06g076690.4,Solyc04g072000.3,Solyc11g068950,NM_001247432,Solyc08g067960.3
Solyc02g077880.3,Solyc02g078160.3,Solyc09g009840,XR_183217,XM_004231584,Solyc04g016470.3
Solyc11g010500,Solyc07g064020.4,Solyc01g109720.3,Solyc07g054230.2,Solyc03g026130.2,Solyc06g075780.2
Solyc12g099430.2,Solyc01g014250.2,Solyc02g085870.3,Solyc09g089550.2,Solyc02g086970.2,Solyc06g066370.3
Solyc11g020230,Solyc01g068190.3,Solyc12g096690.2,Solyc07g043590.2,Solyc04g076780.2,Solyc03g031890.3
Solyc02g077970.3,Solyc09g074430.4,Solyc07g006145,Solyc03g005910.2,Solyc03g093800,Solyc04g074950.3
Solyc10g079820.2,Solyc12g009920,Solyc07g053720.3,XM_004243760,Solyc08g077900.2,Solyc04g005050.2
Solyc01g005930.3,Solyc04g072700.4,Solyc04g011400.3,Solyc12g005380,Solyc06g075360.2,Solyc01g067660.3
Solyc03g111310.3,Solyc07g006700,Solyc12g056650.2,Solyc01g105770.2,Solyc09g092110.2,Solyc02g070020
Solyc02g088800.2,Solyc05g052470.3,Solyc01g095140.3,XM_004244063,Solyc10g078510,Solyc02g082450.3
Solyc06g076020.3,Solyc01g106400.3,Solyc01g108250.3,XM_004238418,Solyc04g071120.2,Solyc05g054910.3
Solyc10g078440,Solyc09g090820.4,Solyc06g069570.3,Solyc01g112100.2,Solyc03g123630.2,Solyc03g006490.3
Solyc02g092990,Solyc01g080590.3,AOS2,Solyc03g115660.2,Solyc09g075820.2,Solyc01g010430.3
Solyc01g067000.3,Solyc04g082640.3,Solyc04g080290.3,Solyc02g082060,Solyc06g008870.2,Solyc07g061720.3
Solyc03g115920.3,Solyc08g063035,Solyc07g024000.3,Solyc04g064870.2,Solyc09g090100.2,Solyc07g044990.3
Solyc06g074030,Solyc07g042620.4,Solyc10g076660.2,Solyc01g060260.2,Solyc06g062430.2,Solyc08g077020
Solyc04g005380.3,Solyc09g059270.3,Solyc06g068540.3,Solyc02g084780.2,XM_004237844,Solyc03g112450.3
Solyc10g006660.3,Solyc06g008870.2,Solyc09g011470.3,Solyc11g011300,Solyc07g005190.2,Solyc08g078820.3
Solyc02g089640.3,Solyc06g084410.4,Solyc04g015020.3,Solyc12g008840,Solyc03g114130,Solyc08g068770.2
Solyc06g071750.3,Solyc12g016210.2,Solyc06g036110,XM_004229578,Solyc12g008660,Solyc01g007010.3
Solyc06g069150,Solyc11g065100.3,Solyc02g087110.3,Solyc03g082560.2,Solyc10g080910,Solyc01g007020.3
Solyc02g093050.3,Solyc03g082740.3,Solyc10g006470.3,Solyc10g005060.2,XM_004246960,Solyc01g007025
Solyc11g068620.2,Solyc07g006140.4,Solyc02g084980.3,Solyc06g007180.2,Solyc10g075150,Solyc01g007030.3
Solyc08g075150.3,Solyc07g066300.4,Solyc01g088090.3,Solyc09g065440.2,Solyc08g044260.2,Solyc01g007040.3
Solyc08g078190,Solyc03g116350.3,Solyc01g067740.3,Solyc09g091670.2,Solyc09g005730.2,Solyc11g068440.2
Solyc04g025940.3,Solyc11g006290.2,Solyc04g074730,Solyc06g068600.2,Solyc03g098480,Solyc01g111440.3
Solyc07g017510.3,Solyc11g028080.2,Solyc01g106470.3,Solyc02g090210.2,Solyc02g091950.2,Solyc11g072380.2
Solyc12g056410.2,Solyc11g010630.4,Solyc03g111710.3,Solyc01g008650.2,Solyc12g042770,Solyc06g076020.3
Solyc08g008280.3,Solyc01g068060.4,Solyc05g055440,XM_004252805,Solyc04g077780.2,Solyc03g031450.3
Solyc09g014860.3,Solyc11g065740.2,Solyc03g025970.3,Solyc12g094630,Solyc08g062380,Solyc03g033840.3
Solyc01g107170.2,Solyc07g054730,Solyc06g035960.3,Solyc11g008020,Solyc04g080960.2,Solyc08g078695
Solyc08g067410.2,Solyc03g063060.3,Solyc07g053270.3,Solyc05g015850.2,Solyc09g082780.2,DES
Solyc10g085590,Solyc02g086170.3,Solyc08g061480.3,Solyc08g006020.2,Solyc01g087790.2,Solyc03g116100.3
Solyc08g076930,Solyc11g006360,ACO1,Solyc01g102900.2,Solyc05g006910.2,Solyc08g078190
Solyc08g081240.3,Solyc12g094510.2,Solyc09g009590,XM_004242586,Solyc09g011170.2,Solyc08g081240.3
Solyc12g096350.2,Solyc11g068790.2,Solyc02g086520.3,Solyc08g076060.2,Solyc08g005350.2,Solyc05g013530.3
Solyc03g083470.3,Solyc06g061090.3,Solyc11g011340.2,Solyc02g070070,Solyc04g007630,Solyc10g049630.2
Solyc03g115370.3,Solyc03g120830.3,Solyc11g072500.2,Solyc09g083020,Solyc03g096840.2,Solyc12g005340.2
Solyc01g079200.3,Solyc12g008800.3,Solyc01g096460.2,Solyc07g063870.2,Solyc12g005030,Solyc09g065410.3
Solyc03g119060.3,Solyc12g056230.2,Solyc01g100830.2,Solyc01g096720.2,Solyc04g076710.2,Solyc02g079930.3
Solyc09g014750,Solyc03g093470.3,Solyc02g091930.3,Solyc03g006970,Solyc03g083250.2,Solyc10g009110
Solyc03g098730,Solyc02g077770.3,Solyc04g054710.3,Solyc06g061030.2,Solyc05g006340.2,Solyc02g070580
Solyc11g056650.2,Solyc01g095410.3,Solyc12g011160.2,Solyc02g071430.2,Solyc03g111260.2,Solyc03g117590.3
Solyc08g006510.3,Solyc04g078060,Solyc04g005380.3,Solyc06g066230.2,Solyc08g008170.2,Solyc04g051360.3
Solyc02g088270.3,Solyc06g010260.3,Solyc12g042600.2,Solyc04g005790.2,Solyc01g109630.2,Solyc11g072660.2
Solyc04g007900.3,Solyc02g083980.3,Solyc01g010180.3,Solyc02g080070.2,Solyc12g056410,Solyc10g084370.2
Solyc01g067710.3,Solyc07g017220.3,Solyc06g076780.3,Solyc09g082890,Solyc12g021160,Solyc07g054830.3
Solyc07g006890,Solyc08g008270.4,Solyc06g011350.3,Solyc06g054240.2,Solyc12g006290,Solyc03g122190.3
Solyc09g089940,Solyc08g006110.4,Solyc04g015200.3,Solyc05g052280.2,Solyc01g096810.2,Solyc06g076280.2
Solyc07g006145,Solyc05g017955,Solyc11g065660.2,Solyc01g105750,Solyc07g018400.2,Solyc03g019720.3
Solyc02g084950.3,Solyc12g010150.3,Solyc06g062950,Solyc02g065150,Solyc12g010570,Solyc02g087210.3
Solyc06g084320,Solyc02g085800.2,Solyc09g092040.3,Solyc01g095080.2,Solyc10g012030.2,Solyc08g078040.3
Solyc08g078070.3,Solyc09g082115,Solyc08g006980.3,Solyc10g084400,Solyc07g005310,Solyc01g081310.3
Solyc01g105280.3,Solyc01g066290.2,Solyc05g013207,Solyc05g008310.2,Solyc12g042480,Solyc07g007800.3
