GeneID,GSM4462441,GSM4462442,GSM4462443,GSM4462444,GSM4462445,GSM4462446,GSM4462447,GSM4462448,GSM4462449
100037489,66.21,64.66,56.58,42.1,63.09,67.12,181.9,125.38,127.52
100037490,23.71,26.85,28.06,42.15,28.1,35.3,18.09,17.87,19.13
100037491,11.25,6.21,11.3,28.69,13.41,21.47,2.75,3.97,7.3
100037492,48.89,39.11,45.42,36.32,26.31,28.96,44.81,44.22,46.96
100037494,240.81,219.69,240.28,68.04,40.29,45.61,21.76,34.49,22.98
100037495,40.66,53.56,41.48,36.87,45.67,41.17,27.01,26.41,28.84
100037496,0,0,0,0.17,0.03,0.1,0.11,0.07,0.07
100037497,23.09,23.62,21.93,39.52,61.84,65.04,14.15,16.22,13.08
100037498,116.77,68.42,108.27,136.07,49.79,85.23,22.25,32.62,36.45
100037499,58.89,47.46,52.6,86.02,67.32,74.91,101.13,98.83,98.4
100037501,34.83,35.05,32.82,11.12,13.88,11.71,54.36,60.74,48.38
100037502,56.88,53.42,56.83,30.62,37.8,34.02,9.37,12.23,7.76
100037503,1.97,1.39,1.29,0.81,0.98,1.27,0.21,0.26,0.13
100037504,15.55,13,14.61,14.2,15.6,16.19,18.56,20.65,22.75
100037505,2.5,3,5.09,2.51,0.43,1.43,0.24,0.38,0.93
100037506,41.93,62.3,41.44,31.53,48.82,47.01,234.29,201.28,225.18
100037507,0.14,0,0.14,0.03,0,0,0,0,0
100037508,2.63,4.28,2.97,1.09,0.64,0.91,0,0.36,0.09
100037509,43.85,42.17,57.68,69.62,72.25,72.32,33.7,30.69,44.03
100037510,48.95,36.66,45.7,32.55,29.54,29.81,68.14,51.68,83.47
100037511,15.23,18.67,14.2,2.89,2.13,2.21,6.41,5.56,4.43
100037512,1.47,1.31,1.36,3.18,4.64,3.75,2.42,3.51,2.07
100037513,1.31,2.9,1.15,0.97,0.76,0.72,0.52,1.28,0.72
100037514,0,0.02,0,0.02,0,0.02,0.02,0,0
100037515,62.85,58.56,59.85,272.21,457.79,396.82,873.57,846.75,633.78
100037516,13.97,16.12,15.3,30.4,51.8,43.79,20.15,24.56,17.86
100037517,4.42,7.68,5.18,3.84,4.46,3.39,5.17,6.68,3.28
100037726,6.23,7.12,7.56,5.05,4.88,4.9,16.29,13.08,15.87
100037727,38.26,37.2,40.73,22.58,19.21,23.24,29.73,30.62,32.96
100037728,0.22,0.57,0.4,0.5,0.66,0.53,6.53,6.39,6.69
100037730,175.7,136.37,182.96,133.14,92.99,91.29,93.79,99.95,87.67
100037731,17.99,12.05,17.01,74.14,53.2,60.21,16.56,27.57,36.21
100037732,18.12,22.34,15.97,18.85,21.96,25.51,46.86,42.13,39.57
100037733,88.14,66.94,87.23,10.79,6.81,9.58,52.22,57.8,70.84
100037735,22.2,28.69,17.39,3.38,6.37,4.14,26.63,24.48,18.18
100037736,0,0.28,0.37,0.64,0.09,0.06,2.45,2.15,1.98
100037737,282.77,187.37,286.56,140.6,47.36,71.51,78.22,102.6,118.26
100125891,601.65,464.27,551.45,415.35,355.64,399.68,83.21,115.6,122.8
100125904,8.23,19.18,10.14,10.72,4.51,8.84,6.93,14.69,10.55
100125906,4.62,6.06,3.58,911.9,687.11,693.46,96.89,398.45,243.92
100125909,1359.31,843.15,1292.43,461.76,354.44,482.16,156.62,145.71,226.07
100125910,3.24,2.87,2.98,1.07,2.64,3.01,5.69,5.2,4.48
100125911,24.84,20.45,23.85,13.21,7.98,9.94,21.45,22.24,23.98
100134872,0.74,1.54,1.09,1.96,1.5,0.92,7.38,10.07,7.52
100134875,166.79,184.07,191.98,76.63,52.23,59.8,99.12,127.11,103.46
100134876,30.45,23.63,28.22,24.48,18.2,20.82,35.52,37.31,39.6
100134877,257.16,205.79,248.3,132.78,112,113.15,76.63,94.4,95.81
100134879,177.25,143.76,163.61,105.12,85.86,96.07,79.11,91.24,100.03
100134880,319.3,444.84,331.07,1273.67,1289.1,1391.46,1042.8,957.98,966.63
100134881,50.35,32.85,46.04,32.27,66.69,50.65,13.7,17.35,5.32
100134882,40.44,36.22,37.83,20.61,18.7,21.84,39.83,40.62,41.79
100134883,674.38,594.53,602.1,312.1,500.92,475.17,31,42.88,46
100134884,3.17,4.56,3.39,2.66,1.9,1.95,2.53,3.09,2.23
100134885,43.79,32.49,41.22,29.37,24.8,25.97,37.17,36.83,37.18
100134886,123.43,157.05,102.77,51.73,56.34,48.41,330.48,245.95,225.13
100134887,31.71,28.99,28.84,21.29,22.73,21.75,27.35,27.12,28.86
100134888,5.2,8.54,5.69,127.21,215.01,156.33,21.69,31.9,13.48
100134889,0.26,0.38,0.21,6.19,4.28,4.75,5.26,9.82,7.06
100134890,0,0.19,0.09,13.65,9.7,11.52,2.83,3.2,4.36
100134891,25.22,22.3,24.12,3.06,3.19,3.2,10.32,11.08,12.97
100134892,4.92,8.21,5.01,4.63,6.23,5.5,7.37,7.9,7.05
100134893,112.4,165.83,117.19,109.3,133.57,121.34,107.48,105.94,113.13
100134894,44.02,39.35,56.53,106.22,135.57,143.17,28.56,24.16,33.19
100134896,31.45,52.51,31.13,15.57,15.49,14.54,63.42,50.22,64.61
100134897,43.93,32.47,39.15,82.89,117.36,85.91,17.15,20.01,25.29
100134900,6.07,9.68,5.99,12.1,8.56,12.2,12.81,14.38,18.28
100134901,19.67,25.97,22.01,13.14,11.85,10.82,21.82,17.48,22.03
100134902,46.6,53.22,44.66,58.82,70.92,70.32,237.11,213.61,327.28
100134903,17.29,17.4,12.17,7.2,9.1,8.38,28.8,20.27,23.5
100134904,5.14,4.66,2.91,3.47,3.2,4.22,4.86,9.37,9.61
100134905,7.76,11.4,6.69,14.18,18.74,22.63,42.05,39.34,42.86
100134906,0,0,0,0,0,0,0.52,0.2,0
100134907,0.19,0.76,0.32,0.13,0.04,0.04,0,0,0
100134908,22.46,26.53,24.68,32.54,15.89,18.38,11.55,14.93,13.83
100134910,19.12,18.72,17.67,19.43,18.43,20.49,4.75,6.25,6
100134911,22.24,18.7,13.53,748.84,1058.39,940.33,33.34,43.04,37.17
100134913,13.87,12.57,13.13,1.97,0.97,0.92,4.31,3.72,4.13
100134914,5.12,3.38,3.69,1.31,0.78,1.11,8.98,8.65,8.24
100134915,2.91,8.55,3.1,4.36,1.51,1.71,1.8,2.27,1.16
100135703,10.84,19,10.06,26.82,27.05,27.74,293.48,250.94,284.04
100135704,14.56,13.26,13.13,11.4,7.03,8.86,18.22,21.79,21.63
100136876,12.23,12.41,11.9,2.61,3.18,2.38,6.1,5.75,6.44
100136877,22.77,18.62,22.63,7.77,6.08,7.1,26.35,24.48,30.87
100136886,6.73,7.87,5.6,110.31,121.95,116.17,103.67,106.66,101.24
100136887,6.53,13.55,9.02,13.31,7.37,12.38,11.84,10.71,8.41
100147714,28.32,23.41,27.6,13.21,12.17,13.16,21.68,20.86,23.22
100147715,5.82,6.38,5.68,23.37,19.58,18.4,8.71,9.74,6.76
100147716,1.56,2.27,2.36,0.05,0.03,0,0.05,0.13,0.14
100147717,246.94,880.88,300.02,305.69,9.85,41.04,29.32,48.08,33.28
100147719,255.91,215.33,249.35,83.1,165.27,142.59,11.13,12.23,20.31
100147720,127.76,133.24,115.03,110.54,145.62,128.49,308.3,280.57,367.52
100147721,0.08,0.46,0.33,0.16,0.08,0.88,0.11,0.37,0.27
100147722,223.6,121.29,204.29,310.99,358.64,338.98,432.36,401.8,373.34
100147723,1.71,5.32,2.67,6.04,7.38,6.77,0.75,0.94,0.71
100147724,49.15,71.1,47.72,52.75,39.52,42.4,55.55,59.24,48.61
100147725,21.5,25.89,24.02,17.23,10.12,10.36,7.19,11.21,8.2
100147726,40.22,42.21,40,54.86,51.14,48.71,39.08,44.05,44.54
100147727,0.16,114.81,0.16,26.8,85.14,41.29,1218.83,548.26,1293.19
100147728,56.7,41.73,54.8,38.26,23.38,27.76,38.02,44.08,46.33
100191110,644.48,576.23,633.6,347.11,257.62,289.24,126.5,129.39,131.27
100191111,71.97,137.45,117.97,41.08,35.19,57.12,81.16,149.14,598.32
100191112,0.04,0.04,0.08,0,0.24,0.04,0,0,0
100191113,34.32,36.77,36.82,30.66,23.43,25.31,38.09,37.38,41.49
100191114,196.18,173.9,162.56,305.81,249.25,277.42,155.28,188.35,181.1
100191115,0.23,0.47,0.38,0.15,0.15,0.15,0,0.07,0
100191116,50.14,47.62,46.02,37.57,31.92,32.81,42.29,43.12,46.83
100191117,25.32,25.3,23.07,12.27,11.73,11.47,8.32,9.36,9.69
100191118,12.62,22.22,14.59,3.87,3.02,3.17,9.14,9.17,13.41
100191119,5.65,4.55,4.94,3.39,3.28,2.7,6.75,7.65,7.92
100191121,3.01,4.16,4.22,0.89,1.13,1.84,20.2,19.13,22.44
100191123,1.16,4.72,1.3,10.34,24.95,13.61,5.93,7.32,4.43
100191124,0.52,1.87,1.25,2.71,2.75,3.37,6.92,5.69,3.9
100191125,31.93,30.25,31.5,25.74,17.47,19.85,32.99,32.49,33.1
100191126,40.1,33.78,35.26,115.46,63.21,87.41,73.46,87.63,80.34
100191127,182.37,173.27,178.52,215.39,114.65,135.02,39.37,45.31,44.77
100191128,55.43,88.61,58.44,368.87,388.31,333.58,214.64,239.49,143.85
100191129,0,0.04,0,0.27,0.07,0,0,0.03,0
100191131,20.07,17.39,20.51,6.33,4.37,6,6.27,6.48,6.74
100191133,2.2,2,2.84,3.68,1.82,2.04,6.52,6,11.04
100191134,1.89,2.02,1.09,2.46,3.68,2.97,3.98,4.32,3.3
100191135,21.81,24.3,22.83,13.28,13.08,13.75,13.75,13.9,17.02
100191136,4.44,10.63,7.8,6.65,8.39,6.64,15.18,11.33,9.62
100191137,8.61,6.87,11.95,143.15,172.94,162.29,44.03,44.3,49.89
100191138,1.79,4.56,1.87,4.49,4.85,3.99,20.58,15.27,18.36
100240705,0,0.12,0,0.11,0,0,0,0,0
100271699,0,0,0,0,0.05,0,0,0.05,0
100271890,11.39,25.59,11.66,27.68,41.84,31.39,41.39,46.83,36.48
100301908,610.54,480.12,562.27,833.47,993.88,962.2,345.3,307.1,363.99
100301918,61.64,62.63,55.3,208.9,242.65,213.02,16.88,16.87,20.1
100301919,1.28,1.56,1.17,6.2,5.07,5.49,0.93,1.46,1.32
100301920,9.92,12.58,10.52,33.8,43.2,33.42,14.07,15.38,15.87
100301921,113.3,79.5,109.54,32.38,30.76,28.38,159.22,150.82,128.29
100301922,1.12,3.31,1.19,77.17,117.05,102.21,63.95,72.2,49.11
100301923,5.92,7.22,8.26,2.26,1.02,1.97,1.37,2.07,1.55
100301924,7.19,10.41,10.52,1.09,0.4,0.66,10.9,12.54,14.91
100301925,0.06,0.03,0.06,0,0,0,0.03,0.03,0
100301926,162.05,145.57,139.02,513.28,609.43,521.18,544.91,603.15,651.68
100301927,74.47,62.96,52.23,585.61,694,620.77,26.46,28.34,24.13
100301928,1294.87,899,1185.04,310.2,418.33,412.81,22.07,18.7,18.86
100301929,58.87,63.79,60.4,55.33,50.37,53.88,40.65,52.93,47.05
100301930,26.66,30.27,27.1,18.5,11.45,13.23,26.08,22.02,27.74
100301931,115.42,89.85,122.15,113.99,91.45,95.48,118.35,114.15,134.9
100301932,47.86,52.53,49.45,109.3,95.94,117.74,127.78,138.73,163.93
100301933,1.15,2.8,1.25,1.25,0.33,0.55,0.06,0.11,0.06
100301934,0.23,0.46,0.45,0.09,0.09,0.17,0.36,0.65,0.84
100301935,38.45,34.75,33.73,55.59,83.61,70.88,213.85,187.7,314.36
100301936,113.22,60.2,97.01,48.57,45.94,45.97,21.67,80.25,116.6
100301938,33.08,34.23,34.08,20.41,17.92,16.96,36.8,36.3,28.87
100301939,26.73,26.88,27.82,27.32,36.29,36.49,39.04,29.82,33.25
100301940,13.73,14.73,13.08,7.37,5.79,7.86,16.96,16.36,14.03
100301941,1.75,3.16,0.96,2.94,4.9,3.54,3.54,4.86,3.74
100301942,3.34,5.48,3.41,0,0,0,0.93,2.44,0.13
100301943,53.26,80.34,54.63,71.05,105.22,104.12,94.46,93.86,59.51
100301944,393.16,325.56,359.59,88.07,37.46,44.38,43.73,52.34,83.56
100301945,11.27,16.03,14.73,4.13,3.68,3.73,1.77,2.48,2.65
100301981,21.81,15.58,17.79,8.01,7.05,7.15,8.79,7.54,7.88
100303774,203.25,289.8,219.65,150.67,150.37,151.78,231.61,214.76,223.36
100313501,0,0.03,0,0.02,0,0,0,0.05,0
100313952,28.17,28.28,27.85,33.14,26.84,30.26,47.94,48.04,46.96
100316872,16.01,15.12,22.61,47.83,35.94,45.51,10.6,14.56,25.94
100316873,490.7,389.65,516.59,208.73,139.88,170.69,60.27,72.42,67.56
100316874,365.27,260.33,383.23,180.53,141.79,159.94,99.74,94.26,85.71
100316875,12.56,4.49,5.02,4.87,4.29,7.19,96.17,25.84,65.21
100316877,7.51,9.68,9.61,12.23,11.53,10.41,0.61,0.67,0.58
100316879,47.02,38.06,44.88,155.24,121.72,145.32,32.98,31.04,39.71
100316880,313.65,335.89,324.58,73.99,44.02,58.91,20.65,20.48,24.9
100316881,13.02,12.43,12.87,20.58,12.21,16.48,19.65,25.79,20.1
100316882,41.37,26.72,37.45,26.92,19.46,21.16,9.55,12.71,9.4
100316883,0.17,0.32,0.26,0.18,0.05,0.05,0.02,0.14,0.12
100316884,0.07,0.98,1.23,0.66,0.07,0.07,0,0,0
100316887,8.97,7,7.37,34.96,25.67,32.68,6.42,9.35,18.79
100316888,15.88,19.35,14.05,23.58,26.39,27.02,33.53,30.01,41.31
100316889,33.03,27.28,32.08,21.7,16.36,20.23,18.8,17.52,19.02
100316890,32.85,42.01,35.93,32.07,39.71,38.29,67.25,62.32,66.29
100316891,3.28,4.8,2.77,237.32,369.57,222.43,78.29,123.12,69.73
100316892,70.89,53.6,64.77,8.84,4.16,5.51,12.94,17.54,15.27
100316893,33.59,18.81,39.45,22.36,12.62,20.9,31.28,29.35,82.79
100316894,67.22,67.45,66.62,260.36,270.08,247.33,239.85,261.36,261
100316895,14.51,26.21,15.83,607.94,783.25,719.28,429.28,521.39,395.06
100316896,42.32,43.43,40.59,30.84,31.21,30.57,42.68,42.16,47.83
100316897,21.15,24.97,22.34,10.11,8.31,8.2,10.38,10.9,11.36
100316898,2.91,3.34,3.78,1.9,0.4,0.82,2.55,2.79,2.68
100316899,17.63,22.73,20.23,92.98,93.3,101.37,41.53,44.13,28.87
100316900,26.64,29.73,29.18,11.88,9.42,11.58,4.9,5.02,4.19
100316901,321.65,294.52,324.07,248.64,222.51,229.33,277.81,269.67,279.53
100316902,133.64,124.05,156.7,69.22,34.93,40.06,5.4,9.16,7.4
100322875,28,29.62,27.28,22.92,10.93,12.63,17.67,14.66,16.24
100322877,25.44,20.78,22.38,5.82,3.92,4.33,6.5,9.43,7.8
100462655,0.16,0.38,0.23,0.35,1.02,0.52,0.04,0.19,0.06
100462656,15.32,14.76,15.81,10.55,9.96,9.42,11.87,11.84,12.64
100498663,92.87,59.37,81.14,14.37,12.87,12.7,13.38,14.59,14.88
100500729,11.61,14.1,11.74,6.77,3.79,5,41.71,33.86,43.78
100505457,6.67,11.59,8.31,10.38,10.59,13.08,6.84,5.76,5.95
100505458,74.45,64.73,84.6,35.57,28.99,29.34,49.36,54.86,59.59
100527965,3.51,6.49,4.88,1.57,0.87,0.5,0.52,2.23,0.8
100527966,0,0,0,0,0,0.03,0.03,0.03,0.03
100527967,15.72,18.33,18.42,4.19,7.48,6.41,0.29,0.18,0.31
100527968,267.87,223.21,240.11,10.95,7.68,7.46,22.2,25.64,28.54
100527969,0.11,1.62,0.22,0.11,0.05,0,0,0,0
100527970,0.14,0.44,0.07,0.82,1.93,1.02,0.32,0.17,0.21
100527971,1.86,2.46,1.19,0.19,0.38,0.19,0.03,0.06,0.06
100527972,0.25,0.17,0.06,0.06,0.25,0,0.19,0.16,0.16
100527974,3.18,4.27,3.45,0.15,0.12,0.06,0,0.31,0.35
100527976,0,0,0,0,0,0,0,0,0
100527977,1.76,1.88,1.44,4.93,9.5,5.4,7.95,8.32,6.22
100529100,11.45,9.39,11.24,1.84,1.77,2.19,7.45,7.42,10.58
100529102,1.33,3.04,1.51,4.7,7.19,6.64,19.92,16.67,13.98
100529103,12.63,12.9,13.37,8.59,8.14,8.95,11.76,14.23,15.03
100529104,19.6,21.17,22.02,21.85,18.1,20.8,23.69,23.64,27.99
100529106,2.55,20.86,3.3,108.57,176.72,161.66,88.6,52.8,130.65
100529127,0.37,0.99,0.64,0.76,0.86,1.23,0.71,0.93,1.03
100529133,0,0,0,0.38,0.23,0.04,0,0.04,0
100529134,29.21,25.39,30.43,13.33,9.75,11.13,34.97,32.44,34.83
100529135,15.83,16.58,16.13,85.05,68.6,83.21,48.36,47.78,40.56
100529136,0,0,0,0,0,0,0.02,0,0
100529137,6.08,8.46,6.63,1.33,0.83,1.37,5.16,5.21,5.71
100529138,0,0.19,0.07,1.93,1.24,1.51,0.33,0.39,0.29
100529139,8.36,19.12,17.55,126.17,178.25,145.07,7.82,8.78,17.51
100529140,100.86,75.61,88.64,12.66,8.92,12.13,148.92,120.71,163.06
100534642,12.22,12.7,13.74,42.02,49.05,51.03,9.67,12.85,13.04
100620057,11.54,19.84,14,3.75,2.87,3.79,2.63,2.71,3.11
100736245,20.01,25.83,22.34,115.49,103.65,103.46,80.33,88.09,78.77
100736246,1.9,4.06,1.83,0.45,0.34,0.29,0.15,0.34,0.17
100736247,90.14,68.38,81.86,3.98,2.59,2.68,10.74,12.23,10.52
100736432,952.46,1239.86,897.14,1784.72,2347.67,2304.16,1893.81,1857.46,1923.07
100736433,70.22,54.54,54.33,2215.82,2491.76,2486.85,60.94,96.42,57.69
100736435,131.69,191.91,156.91,71.97,36.31,60.89,11.86,12.3,31.4
100736436,0,0.03,0.03,1.27,0.16,0.37,0,0.06,0
100736437,81.83,110.53,75.53,43.65,36.78,33.17,84.23,80.86,91.32
100736438,45.41,49.1,44.11,21.18,20.6,21.54,30.94,29.63,41.15
100736439,81.73,101.19,85.83,130.35,96.87,112.51,62.3,58.09,40.65
100736441,229.82,238.52,244.38,311.34,421.37,385.9,2443.3,1861.55,2393.63
100736444,887.69,713.31,851.01,397.09,452.52,485.7,37.27,61.98,109.59
100736445,0.62,1.27,0.53,0.43,0.23,0.12,0.06,0.95,0.1
100736446,102.45,97.55,107.13,100.02,60.68,81.31,74.92,83.9,81.68
100736448,0.98,2.11,1.34,0.87,0.54,0.74,0.62,1.24,1.43
100736450,38.04,43.2,36.57,18.46,15.93,19.07,18.34,19.24,23.32
100736451,157.95,173.03,162.1,1571.67,1651.9,1380.49,676.19,835.18,553.3
100736452,24.46,27.75,23.83,16.5,16.38,16.92,15.9,14.41,16.76
100736453,1.86,1.47,1.79,0.78,0.99,1.3,0.65,1.3,1.13
100736454,6.16,4.8,4.48,5.7,8.55,5.98,13.83,16.01,4.77
100736455,0.7,3.94,2.03,0.84,0.32,0.52,4.47,7.65,11.26
100736456,24.84,17.46,17.12,8.25,11.3,12.4,14.57,13.21,22.84
100736457,64.53,61.26,60.57,12.08,9.99,11.42,9.08,8.65,7.91
100736458,11.57,10.07,13.74,4.62,2.08,2.4,29.16,37.95,35.39
100736459,19.26,14.01,18.25,14.54,15.1,18.18,37.59,36.73,35.33
100736460,8.48,14.11,11.71,3.12,3.45,3.57,4.98,4.3,2.92
100736461,0.26,0.23,0.45,0.39,0.07,0.18,0.07,0.14,0.18
100736462,4.3,5.68,3.81,3.7,3.11,2.88,0.78,0.61,0.6
100736463,52.43,50.17,64.81,5.76,6.09,5.22,8.11,10.26,14.57
100736464,28.02,31.22,29.19,65.56,78.47,79.17,70.23,68.01,69.12
100736465,5.57,5.65,5.6,7.95,5.71,6.77,6.54,7.09,6.05
100736466,0.07,0.03,0,0.06,0.06,0.03,0.23,0.35,0.36
100736467,20.16,16.46,19.18,42.11,32.36,38.3,26.27,25.66,34.41
100736468,156.76,151.92,152.51,97.26,100.98,108.66,122.18,138.86,140.49
100736469,50.61,48.53,44.09,159.79,144.38,151.72,321.44,281.3,349.05
100736470,38.13,37.31,39.7,14.53,11.06,17.13,65.15,68.07,79.12
100736471,15.54,16.71,15.22,8.11,6.28,7.32,9.19,10.16,12.14
100736472,13.9,16.1,11.47,116.78,222.14,169.04,15.93,15.76,10.11
100736473,380.53,231.43,409.09,202.56,107.63,132.97,19.14,23.48,54.25
100736474,35.94,40.36,34.3,16.52,15.2,12.04,14.01,13.77,17.13
100736475,44.75,47.83,44.67,55.83,73.44,64.97,20.02,22.96,15.46
100736476,0,0.13,0.03,0.06,0.15,0.03,0.13,0.47,0.33
100736477,5.08,18.28,7.74,2.54,2.27,2.06,0.35,1.92,0.46
100736478,34.65,48.75,38.87,8.82,5.66,5.57,42.89,30.05,35.75
100736479,6.71,7.72,6.18,2.86,2.17,2.91,3.05,2.42,2.69
100736480,2.18,2.41,1.74,0.59,2.71,4.06,0.24,0.46,0.38
100736482,1.38,4.49,1.13,30.53,35.91,27.78,3.77,2.94,2.04
100736483,9.27,9.45,9.55,3.68,3.76,4.45,9.24,10.19,8.39
100736484,0.85,1.49,0.48,1.27,2.31,1.1,0.09,0.38,0.33
100736485,0.15,0,0,0,0.12,0,0.21,0.06,0.18
100736486,0.5,1.36,0.88,12.15,10.74,13.18,3.2,3.25,2.68
100736487,1.74,2.04,1.85,0.18,0.15,0.24,0.06,0.21,0.16
100736493,28.2,29.57,27.24,67.73,72.18,69.17,10.14,16.87,11.73
100736498,128.3,186.39,141.76,483.5,806.83,649.69,805.7,762.43,940.34
100736499,44.29,59.11,42.23,59.19,82.98,77.05,99.54,103.85,89.71
100736500,7.1,27.4,12.49,7.81,5.68,5.96,3.47,9.1,6.05
100736502,0,0.03,0,0.04,0.06,0.06,0.05,0.01,0.04
100736503,9.54,15.56,11.44,38.61,26.92,33.2,152.38,129.02,96.15
100736504,0,0,0,0.06,0,0,0,0.06,0
100736505,2.25,4.81,2.19,3.85,3.95,3.92,52.43,39.15,56.09
100736506,18.44,19.39,16.02,21.6,29.27,25.75,68.09,53.03,42.87
100736507,38.91,47.73,38.93,136.06,221.47,166.87,182.32,189.39,148.64
100736509,121.42,90.84,115.23,173.98,136.31,169.78,38.72,49.47,42.76
100736510,11.29,12.86,13.65,10.84,17.4,17.07,45.74,37.34,39.87
100736511,0.47,1.1,0.46,0.13,0.23,0.33,5.35,4.5,4.26
100736512,18.48,21.33,16.34,8.23,9.04,10.16,15.07,16.21,19.99
100736513,1.64,8.12,1.9,36.14,67.35,43.96,280.29,218.77,265.64
100736514,11.57,12.31,9.7,89.36,77.95,87.24,47.98,44.42,44.64
100736515,3.31,5.34,3.73,0.27,0.36,0.45,0.6,0.31,0.32
100736516,16.19,18.43,13.43,317.3,408,333.77,61.73,79.58,94.65
100736518,5.44,5.68,6.15,0.28,0.43,0.52,0.44,1.04,1.17
100736519,79.81,57.57,59.96,13.67,6.53,7.45,22.83,25.6,25.42
100736520,75.72,68.84,70.36,23.14,18.8,18.34,24.9,23.77,26.73
100736521,14.32,15.04,16.79,1.2,0.41,0.29,0.72,0.84,0.68
100736522,5.96,3.9,3.74,1.88,0.75,1.31,6.82,6.56,7.1
100736523,7.68,8.22,9.1,0.82,0.98,1.41,0.1,0.19,0.1
100736524,24.5,25.04,21.18,19.5,17.81,17.66,87.15,66.95,82.48
100736525,33.09,54.7,31.81,403.58,207.84,247.76,1934.93,1668.39,1810.45
100736526,7.81,7.97,7.28,221.25,471.82,344.7,53.19,63.37,71.1
100736527,422.13,484.42,456.65,28.1,12.51,11.92,11.15,17.91,10.83
100736528,7,8.9,7.58,12.4,10.78,11.28,7.43,6.13,5.08
100736530,8.46,13.13,7.38,5.22,2.29,2.67,5.98,8.13,7.02
100736531,22.95,20.31,21.34,49.22,47.56,51.31,27.39,30.69,40.1
100736533,79.08,83.03,92.68,66.2,53.36,60.2,33.5,43.73,34.34
100736534,8.66,12.47,9.06,16.74,20.42,17.71,13.44,12.95,16.43
100736535,4.97,6.17,5.51,7.55,8.25,8.15,0.75,1.46,0.53
100736536,1.78,1.93,2.14,13.3,17.76,18.02,5.53,8.29,8.63
100736537,75.43,50.12,66.93,148.05,131.36,134.5,25.6,27.57,29.36
100736538,97.64,76.86,89.54,55.92,60.77,59.29,44.81,41.66,41.19
100736539,21.98,25,22.29,26.94,33.72,35.68,27.43,26.86,25.86
100736540,76.44,83.57,80.48,11.15,7.68,10.89,10.41,11.87,12.24
100736541,0.12,1.58,0.16,0.38,0.19,0.15,0,0,0
100736543,1.26,1.7,1.06,1.99,3.17,2.52,1.39,2.18,1.54
100736544,0.07,0.3,0.2,0.25,0.16,0.28,0.39,0.22,0.42
100736546,15.4,21.91,14.78,7.84,6.22,7.24,15.9,18.35,16.7
100736547,2.84,5.23,4.65,1.94,1.56,2.42,3.07,2.27,2.53
100736548,27.62,37.3,27.91,39.35,43.48,47.3,29.61,25.91,26.77
100736549,17.8,23.88,19.79,2.1,0.68,1.35,2.25,5.41,4.41
100750249,158.5,155,158.74,108.25,97.22,93.29,152.78,140.71,151.69
100750250,18.42,36.51,23.02,407.46,488.14,396.46,264.56,250.84,377.28
100750252,0.52,35.65,0.68,511.83,548.8,301.85,1991.5,2386.94,1027.07
100750253,6.23,6.4,5.22,2.96,1.41,3,3.83,5.7,4.97
100750254,13.93,10.99,14.27,15.25,17.11,21.66,8.64,6.49,13.68
100750255,5.15,8.84,5.47,20.09,22.8,22.13,12.73,10.52,15.57
100750256,1.26,1.44,0.94,0.22,0.44,0.22,0.53,0.8,0.86
100820700,0,0,0,0,0.1,0,0,0.1,0.27
100820702,0,0.07,0,0.1,0,0,0.14,0.4,0.14
100820703,0.03,0.18,0,0,0,0,0.03,0,0
100820704,14.76,17.92,15.01,36.17,43.54,40.98,34.42,35.11,39.02
100820705,118.59,138.15,107.18,159.94,232.33,216.63,118.56,110.86,106.26
100820706,13.66,15.54,13.99,3.59,2.26,2.11,52.47,38.65,42.6
100820707,65.94,51.91,60.29,22.26,33.96,31.01,33.13,34.54,30.15
100820708,23.24,21.63,25.61,14.72,20.67,18.09,7.36,8.62,11.83
100874535,3.47,5.07,4.58,1.65,1.02,0.84,0.63,1.05,0.49
100874536,0.32,1.03,0.67,0.07,0,0,0,0.03,0
100874537,8.71,10.75,7.54,12.99,7.89,6.85,0.5,1.31,0.85
100874538,0,0.21,0,0.3,0.1,0.5,0.51,0.69,0.2
100874539,17.03,21.56,22.71,4.3,3.13,1.66,4.64,7.01,6.91
100874540,121.72,51.72,103.86,38.71,36.89,36.79,3.79,9.79,10.69
100874541,0.25,0.13,0.12,0.48,0.54,0.54,0.55,0.6,0.43
100874542,0.13,0.39,0.19,0.18,0.06,0.06,0,0.24,0.12
100874543,1.87,1.5,2.22,0.91,0.61,0.79,0.06,0.06,0.06
100874544,5.5,5.6,5.16,1.8,1.48,1.45,3.63,3.59,4.44
101055499,5.89,7.15,5.88,0.85,1.18,1.13,3.43,3.07,2.74
101055500,274.04,262.17,293.27,226.45,272.88,236.22,96.07,112.77,118.43
101055501,4.37,5.65,5.81,97.1,179.21,143.93,30.19,63.06,16.06
101055502,7.83,8.08,8.21,43.8,40.26,42.14,21.37,21.43,18.98
101055503,47.68,46.29,54.02,71.49,110.11,77.14,34.94,48.84,37.44
101055507,1.69,2.21,2.15,0.36,0.21,0.36,0.8,1.76,0.48
101055509,12.41,13.75,12.09,18.68,19.05,19.45,25.4,26.57,18.74
101055510,35.87,32.45,34.6,19.37,16.54,16.39,29.81,31.51,28.88
101055511,17.33,16.85,16.63,9.58,9.39,8.28,18.36,18.88,20.69
101055512,5.38,8.1,7.41,3.48,2.52,4.51,23.67,20.68,23.79
101055513,0.13,0.63,0.37,0.42,0.24,0.06,0,0.24,0.04
101055514,33.57,51.65,38.98,10.18,3.39,5.49,28.47,31.16,27.23
